geo,year,immigrant_stock_value,g77_and_oecd_countries.x,income_groups.x,is--country.x,iso3166_1_alpha2.x,unicode_region_subtag.x,iso3166_1_alpha3.x,iso3166_1_numeric.x,iso3166_2.x,landlocked.x,latitude.x,longitude.x,main_religion_2008.x,name.x,un_state.x,world_4region.x,world_6region.x,country_name.x,emigrant_stock_value,g77_and_oecd_countries.y,income_groups.y,is--country.y,iso3166_1_alpha2.y,unicode_region_subtag.y,iso3166_1_alpha3.y,iso3166_1_numeric.y,iso3166_2.y,landlocked.y,latitude.y,longitude.y,main_religion_2008.y,name.y,un_state.y,world_4region.y,world_6region.y,country_name.y,net_migration
hnd,1995,149442,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,Honduras,246799,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,Honduras,-97357
mex,1995,458549,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,Mexico,6949297,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,Mexico,-6490748
nic,1995,26619,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,Nicaragua,438387,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,Nicaragua,-411768
pan,1995,70848,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,Panama,133405,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,Panama,-62557
arg,1995,1595069,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,Argentina,481996,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,Argentina,1113073
bol,1995,83598,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,Bolivia,283540,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,Bolivia,-199942
bra,1995,741557,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,Brazil,751469,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,Brazil,-9912
chl,1995,142417,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,Chile,499207,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,Chile,-356790
col,1995,106943,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america,Colombia,1217608,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america,Colombia,-1110665
ecu,1995,115093,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america,Ecuador,326230,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america,Ecuador,-211137
flk,1995,868,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america,Falkland Is (Malvinas),763,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america,Falkland Is (Malvinas),105
guf,1995,70131,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america,French Guiana,3227,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america,French Guiana,66904
guy,1995,6352,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america,Guyana,296132,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america,Guyana,-289780
pry,1995,186570,g77,lower_middle_income,TRUE,PY,PY,PRY,600,NA,landlocked,-23.33333,-58,christian,Paraguay,TRUE,americas,america,Paraguay,336064,g77,lower_middle_income,TRUE,PY,PY,PRY,600,NA,landlocked,-23.33333,-58,christian,Paraguay,TRUE,americas,america,Paraguay,-149494
per,1995,56732,g77,upper_middle_income,TRUE,PE,PE,PER,604,NA,coastline,-10,-75.25,christian,Peru,TRUE,americas,america,Peru,509283,g77,upper_middle_income,TRUE,PE,PE,PER,604,NA,coastline,-10,-75.25,christian,Peru,TRUE,americas,america,Peru,-452551
sur,1995,22320,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america,Suriname,193707,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america,Suriname,-171387
ury,1995,93428,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america,Uruguay,233993,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america,Uruguay,-140565
ven,1995,1019996,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america,Venezuela,242811,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america,Venezuela,777185
aus,1995,4153330,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific,Australia,344311,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific,Australia,3809019
nzl,1995,588617,oecd,high_income,TRUE,NZ,NZ,NZL,554,NA,coastline,-42,174,christian,New Zealand,TRUE,asia,east_asia_pacific,New Zealand,417098,oecd,high_income,TRUE,NZ,NZ,NZL,554,NA,coastline,-42,174,christian,New Zealand,TRUE,asia,east_asia_pacific,New Zealand,171519
fji,1995,13001,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific,Fiji,106495,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific,Fiji,-93494
ncl,1995,43662,others,high_income,TRUE,NC,NC,NCL,540,NA,coastline,-21.5,165.5,christian,New Caledonia,FALSE,asia,east_asia_pacific,New Caledonia,4603,others,high_income,TRUE,NC,NC,NCL,540,NA,coastline,-21.5,165.5,christian,New Caledonia,FALSE,asia,east_asia_pacific,New Caledonia,39059
png,1995,33526,g77,lower_middle_income,TRUE,PG,PG,PNG,598,NA,coastline,-6,147,christian,Papua New Guinea,TRUE,asia,east_asia_pacific,Papua New Guinea,4063,g77,lower_middle_income,TRUE,PG,PG,PNG,598,NA,coastline,-6,147,christian,Papua New Guinea,TRUE,asia,east_asia_pacific,Papua New Guinea,29463
slb,1995,4178,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific,Solomon Islands,2542,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific,Solomon Islands,1636
vut,1995,2461,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific,Vanuatu,5797,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific,Vanuatu,-3336
gum,1995,71912,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific,Guam,1616,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific,Guam,70296
kir,1995,2223,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific,Kiribati,4246,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific,Kiribati,-2023
mhl,1995,1480,g77,upper_middle_income,TRUE,MH,MH,MHL,584,NA,coastline,7.113,171.236,christian,Marshall Islands,TRUE,asia,east_asia_pacific,Marshall Islands,4154,g77,upper_middle_income,TRUE,MH,MH,MHL,584,NA,coastline,7.113,171.236,christian,Marshall Islands,TRUE,asia,east_asia_pacific,Marshall Islands,-2674
fsm,1995,3342,g77,lower_middle_income,TRUE,FM,FM,FSM,583,NA,coastline,6.924,158.162,christian,"Micronesia, Fed. Sts.",TRUE,asia,east_asia_pacific,"Micronesia, Fed. Sts.",12139,g77,lower_middle_income,TRUE,FM,FM,FSM,583,NA,coastline,6.924,158.162,christian,"Micronesia, Fed. Sts.",TRUE,asia,east_asia_pacific,"Micronesia, Fed. Sts.",-8797
nru,1995,2605,others,NA,TRUE,NR,NR,NRU,520,NA,coastline,-0.517,166.933,christian,Nauru,TRUE,asia,east_asia_pacific,Nauru,1514,others,NA,TRUE,NR,NR,NRU,520,NA,coastline,-0.517,166.933,christian,Nauru,TRUE,asia,east_asia_pacific,Nauru,1091
mnp,1995,32376,others,high_income,TRUE,MP,MP,MNP,580,NA,coastline,15.214,145.756,christian,Northern Mariana Islands,FALSE,asia,east_asia_pacific,Northern Mariana Islands,2654,others,high_income,TRUE,MP,MP,MNP,580,NA,coastline,15.214,145.756,christian,Northern Mariana Islands,FALSE,asia,east_asia_pacific,Northern Mariana Islands,29722
plw,1995,4749,others,upper_middle_income,TRUE,PW,PW,PLW,585,NA,coastline,7.503,134.621,christian,Palau,TRUE,asia,east_asia_pacific,Palau,2845,others,upper_middle_income,TRUE,PW,PW,PLW,585,NA,coastline,7.503,134.621,christian,Palau,TRUE,asia,east_asia_pacific,Palau,1904
asm,1995,23098,others,upper_middle_income,TRUE,AS,AS,ASM,16,NA,coastline,-11.056,-171.082,christian,American Samoa,FALSE,asia,east_asia_pacific,American Samoa,2638,others,upper_middle_income,TRUE,AS,AS,ASM,16,NA,coastline,-11.056,-171.082,christian,American Samoa,FALSE,asia,east_asia_pacific,American Samoa,20460
cok,1995,2686,others,NA,TRUE,CK,CK,COK,184,NA,coastline,-21.24842,-159.78516,christian,Cook Is,FALSE,asia,east_asia_pacific,Cook Is,17012,others,NA,TRUE,CK,CK,COK,184,NA,coastline,-21.24842,-159.78516,christian,Cook Is,FALSE,asia,east_asia_pacific,Cook Is,-14326
pyf,1995,28360,others,high_income,TRUE,PF,PF,PYF,258,NA,coastline,-15,-140,christian,French Polynesia,FALSE,asia,east_asia_pacific,French Polynesia,3749,others,high_income,TRUE,PF,PF,PYF,258,NA,coastline,-15,-140,christian,French Polynesia,FALSE,asia,east_asia_pacific,French Polynesia,24611
niu,1995,480,others,NA,TRUE,NU,NU,NIU,570,NA,coastline,-19.03333,-169.86667,christian,Niue,FALSE,asia,east_asia_pacific,Niue,5574,others,NA,TRUE,NU,NU,NIU,570,NA,coastline,-19.03333,-169.86667,christian,Niue,FALSE,asia,east_asia_pacific,Niue,-5094
wsm,1995,4694,g77,lower_middle_income,TRUE,WS,WS,WSM,882,NA,coastline,-13.8,-172.13333,christian,Samoa,TRUE,asia,east_asia_pacific,Samoa,81952,g77,lower_middle_income,TRUE,WS,WS,WSM,882,NA,coastline,-13.8,-172.13333,christian,Samoa,TRUE,asia,east_asia_pacific,Samoa,-77258
tkl,1995,266,others,NA,TRUE,TK,TK,TKL,772,NA,coastline,-9.167,-171.83,christian,Tokelau,FALSE,asia,east_asia_pacific,Tokelau,1810,others,NA,TRUE,TK,TK,TKL,772,NA,coastline,-9.167,-171.83,christian,Tokelau,FALSE,asia,east_asia_pacific,Tokelau,-1544
ton,1995,3274,g77,upper_middle_income,TRUE,TO,TO,TON,776,NA,coastline,-20,-175,christian,Tonga,TRUE,asia,east_asia_pacific,Tonga,38343,g77,upper_middle_income,TRUE,TO,TO,TON,776,NA,coastline,-20,-175,christian,Tonga,TRUE,asia,east_asia_pacific,Tonga,-35069
tuv,1995,263,others,upper_middle_income,TRUE,TV,TV,TUV,798,NA,coastline,-8.51719,179.14478,christian,Tuvalu,TRUE,asia,east_asia_pacific,Tuvalu,2738,others,upper_middle_income,TRUE,TV,TV,TUV,798,NA,coastline,-8.51719,179.14478,christian,Tuvalu,TRUE,asia,east_asia_pacific,Tuvalu,-2475
wlf,1995,1704,others,NA,TRUE,WF,WF,WLF,876,NA,coastline,-13.3,-176.2,christian,Wallis et Futuna,FALSE,asia,east_asia_pacific,Wallis et Futuna,6943,others,NA,TRUE,WF,WF,WLF,876,NA,coastline,-13.3,-176.2,christian,Wallis et Futuna,FALSE,asia,east_asia_pacific,Wallis et Futuna,-5239
blr,1995,1186282,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia,Belarus,1736499,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia,Belarus,-550217
bgr,1995,32435,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia,Bulgaria,649577,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia,Bulgaria,-617142
cze,1995,165592,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia,Czech Republic,333356,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia,Czech Republic,-167764
hun,1995,322234,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia,Hungary,404699,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia,Hungary,-82465
pol,1995,964725,oecd,high_income,TRUE,PL,PL,POL,616,NA,coastline,52,20,christian,Poland,TRUE,europe,europe_central_asia,Poland,1776628,oecd,high_income,TRUE,PL,PL,POL,616,NA,coastline,52,20,christian,Poland,TRUE,europe,europe_central_asia,Poland,-811903
mda,1995,367231,others,lower_middle_income,TRUE,MD,MD,MDA,498,NA,landlocked,47.25,28.58333,christian,Moldova,TRUE,europe,europe_central_asia,Moldova,620036,others,lower_middle_income,TRUE,MD,MD,MDA,498,NA,landlocked,47.25,28.58333,christian,Moldova,TRUE,europe,europe_central_asia,Moldova,-252805
rou,1995,135037,others,upper_middle_income,TRUE,RO,RO,ROU,642,NA,coastline,46,25,christian,Romania,TRUE,europe,europe_central_asia,Romania,977495,others,upper_middle_income,TRUE,RO,RO,ROU,642,NA,coastline,46,25,christian,Romania,TRUE,europe,europe_central_asia,Romania,-842458
rus,1995,11928927,others,high_income,TRUE,RU,RU,RUS,643,NA,coastline,60,100,christian,Russia,TRUE,europe,europe_central_asia,Russia,11621262,others,high_income,TRUE,RU,RU,RUS,643,NA,coastline,60,100,christian,Russia,TRUE,europe,europe_central_asia,Russia,307665
svk,1995,69323,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia,Slovak Republic,191650,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia,Slovak Republic,-122327
ukr,1995,6172338,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia,Ukraine,5606432,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia,Ukraine,565906
chanisl,1995,60519,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia,Channel Islands,15626,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia,Channel Islands,44893
dnk,1995,303108,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia,Denmark,207983,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia,Denmark,95125
est,1995,315755,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia,Estonia,129640,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia,Estonia,186115
fro,1995,2900,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia,Faeroe Islands,10005,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia,Faeroe Islands,-7105
fin,1995,99729,oecd,high_income,TRUE,FI,FI,FIN,246,NA,coastline,64,26,christian,Finland,TRUE,europe,europe_central_asia,Finland,288821,oecd,high_income,TRUE,FI,FI,FIN,246,NA,coastline,64,26,christian,Finland,TRUE,europe,europe_central_asia,Finland,-189092
isl,1995,12738,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,Iceland,TRUE,europe,europe_central_asia,Iceland,21450,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,Iceland,TRUE,europe,europe_central_asia,Iceland,-8712
irl,1995,226892,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,Ireland,TRUE,europe,europe_central_asia,Ireland,863749,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,Ireland,TRUE,europe,europe_central_asia,Ireland,-636857
gbm,1995,36886,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,Isle of Man,FALSE,europe,europe_central_asia,Isle of Man,9003,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,Isle of Man,FALSE,europe,europe_central_asia,Isle of Man,27883
lva,1995,538093,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,Latvia,TRUE,europe,europe_central_asia,Latvia,229015,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,Latvia,TRUE,europe,europe_central_asia,Latvia,309078
ltu,1995,273587,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,Lithuania,TRUE,europe,europe_central_asia,Lithuania,342455,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,Lithuania,TRUE,europe,europe_central_asia,Lithuania,-68868
nor,1995,233302,oecd,high_income,TRUE,NO,NO,NOR,578,NA,coastline,62,10,christian,Norway,TRUE,europe,europe_central_asia,Norway,151368,oecd,high_income,TRUE,NO,NO,NOR,578,NA,coastline,62,10,christian,Norway,TRUE,europe,europe_central_asia,Norway,81934
swe,1995,936022,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,Sweden,TRUE,europe,europe_central_asia,Sweden,226803,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,Sweden,TRUE,europe,europe_central_asia,Sweden,709219
gbr,1995,4155293,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,United Kingdom,TRUE,europe,europe_central_asia,United Kingdom,3713904,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,United Kingdom,TRUE,europe,europe_central_asia,United Kingdom,441389
alb,1995,71354,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,Albania,TRUE,europe,europe_central_asia,Albania,501142,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,Albania,TRUE,europe,europe_central_asia,Albania,-429788
and,1995,44206,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,Andorra,TRUE,europe,europe_central_asia,Andorra,4192,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,Andorra,TRUE,europe,europe_central_asia,Andorra,40014
bih,1995,69476,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,Bosnia and Herzegovina,TRUE,europe,europe_central_asia,Bosnia and Herzegovina,1372534,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,Bosnia and Herzegovina,TRUE,europe,europe_central_asia,Bosnia and Herzegovina,-1303058
hrv,1995,674085,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,Croatia,TRUE,europe,europe_central_asia,Croatia,735556,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,Croatia,TRUE,europe,europe_central_asia,Croatia,-61471
gib,1995,8381,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,Gibraltar,FALSE,europe,europe_central_asia,Gibraltar,10135,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,Gibraltar,FALSE,europe,europe_central_asia,Gibraltar,-1754
grc,1995,857850,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,Greece,TRUE,europe,europe_central_asia,Greece,1004521,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,Greece,TRUE,europe,europe_central_asia,Greece,-146671
hos,1995,780,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,Holy See,TRUE,europe,europe_central_asia,Holy See,37,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,Holy See,TRUE,europe,europe_central_asia,Holy See,743
ita,1995,1774954,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,Italy,TRUE,europe,europe_central_asia,Italy,3207777,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,Italy,TRUE,europe,europe_central_asia,Italy,-1432823
mlt,1995,17740,others,high_income,TRUE,MT,MT,MLT,470,NA,coastline,35.91667,14.43333,christian,Malta,TRUE,europe,europe_central_asia,Malta,109850,others,high_income,TRUE,MT,MT,MLT,470,NA,coastline,35.91667,14.43333,christian,Malta,TRUE,europe,europe_central_asia,Malta,-92110
mkd,1995,109343,others,upper_middle_income,TRUE,MK,MK,MKD,807,NA,landlocked,41.66667,21.75,christian,North Macedonia,TRUE,europe,europe_central_asia,North Macedonia,492304,others,upper_middle_income,TRUE,MK,MK,MKD,807,NA,landlocked,41.66667,21.75,christian,North Macedonia,TRUE,europe,europe_central_asia,North Macedonia,-382961
prt,1995,532822,oecd,high_income,TRUE,PT,PT,PRT,620,NA,coastline,39.6945,-8.13057,christian,Portugal,TRUE,europe,europe_central_asia,Portugal,1922320,oecd,high_income,TRUE,PT,PT,PRT,620,NA,coastline,39.6945,-8.13057,christian,Portugal,TRUE,europe,europe_central_asia,Portugal,-1389498
smr,1995,3659,others,high_income,TRUE,SM,SM,SMR,674,NA,landlocked,43.93667,12.44639,christian,San Marino,TRUE,europe,europe_central_asia,San Marino,2460,others,high_income,TRUE,SM,SM,SMR,674,NA,landlocked,43.93667,12.44639,christian,San Marino,TRUE,europe,europe_central_asia,San Marino,1199
srb,1995,870980,others,upper_middle_income,TRUE,RS,RS,SRB,688,NA,landlocked,44.81892,20.45998,christian,Serbia,TRUE,europe,europe_central_asia,Serbia,914112,others,upper_middle_income,TRUE,RS,RS,SRB,688,NA,landlocked,44.81892,20.45998,christian,Serbia,TRUE,europe,europe_central_asia,Serbia,-43132
svn,1995,174419,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,Slovenia,TRUE,europe,europe_central_asia,Slovenia,108668,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,Slovenia,TRUE,europe,europe_central_asia,Slovenia,65751
esp,1995,1020067,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,Spain,TRUE,europe,europe_central_asia,Spain,1362439,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,Spain,TRUE,europe,europe_central_asia,Spain,-342372
aut,1995,894893,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,Austria,TRUE,europe,europe_central_asia,Austria,490849,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,Austria,TRUE,europe,europe_central_asia,Austria,404044
