iso3,country_name,year,inmigrants,emigrants,net_migration,region4,region6,income_groups,g77_ocde,un_state,landlocked,latitude,longitude,religion
HTI,Haiti,2010,17178,1123759,-1106581,americas,america,low_income,g77,TRUE,coastline,19,-72.41667,christian
HTI,Haiti,2015,18036,1469133,-1451097,americas,america,low_income,g77,TRUE,coastline,19,-72.41667,christian
HTI,Haiti,2019,18756,1585681,-1566925,americas,america,low_income,g77,TRUE,coastline,19,-72.41667,christian
HUN,Hungary,1990,347510,387514,-40004,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
HUN,Hungary,1995,322234,404699,-82465,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
HUN,Hungary,2000,296957,421411,-124454,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
HUN,Hungary,2005,366787,468156,-101369,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
HUN,Hungary,2010,436616,513838,-77222,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
HUN,Hungary,2015,475508,554781,-79273,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
HUN,Hungary,2019,512043,632126,-120083,europe,europe_central_asia,upper_middle_income,oecd,TRUE,landlocked,47,20,christian
IDN,Indonesia,1990,465612,1638365,-1172753,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IDN,Indonesia,1995,378960,1953465,-1574505,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IDN,Indonesia,2000,292307,2431466,-2139159,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IDN,Indonesia,2005,289568,2804569,-2515001,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IDN,Indonesia,2010,305416,3429170,-3123754,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IDN,Indonesia,2015,338124,4081692,-3743568,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IDN,Indonesia,2019,353135,4532992,-4179857,asia,east_asia_pacific,lower_middle_income,g77,TRUE,coastline,-5,120,muslim
IMN,Isle of Man,1990,34769,10735,24034,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IMN,Isle of Man,1995,36886,9003,27883,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IMN,Isle of Man,2000,39002,7377,31625,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IMN,Isle of Man,2005,41475,8501,32974,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IMN,Isle of Man,2010,43447,9030,34417,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IMN,Isle of Man,2015,42238,11227,31011,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IMN,Isle of Man,2019,42864,12809,30055,europe,europe_central_asia,high_income,others,FALSE,coastline,54.15,-4.48333,christian
IND,India,1990,7594801,6623177,971624,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IND,India,1995,6952238,7157482,-205244,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IND,India,2000,6411331,7932405,-1521074,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IND,India,2005,5923945,9597951,-3674006,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IND,India,2010,5439758,13229275,-7789517,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IND,India,2015,5240960,15930200,-10689240,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IND,India,2019,5154737,17510931,-12356194,asia,south_asia,lower_middle_income,g77,TRUE,coastline,22,79,eastern_religions
IRL,Ireland,1990,227961,917286,-689325,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRL,Ireland,1995,226892,863749,-636857,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRL,Ireland,2000,350552,820902,-470350,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRL,Ireland,2005,589046,771302,-182256,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRL,Ireland,2010,730542,730771,-229,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRL,Ireland,2015,759256,744443,14813,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRL,Ireland,2019,833564,816797,16767,europe,europe_central_asia,high_income,oecd,TRUE,coastline,53,-8,christian
IRN,Iran,1990,4291601,631339,3660262,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRN,Iran,1995,2937668,746894,2190774,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRN,Iran,2000,2803805,831372,1972433,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRN,Iran,2005,2568930,889941,1678989,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRN,Iran,2010,2761561,989560,1772001,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRN,Iran,2015,2726420,1171364,1555056,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRN,Iran,2019,2682214,1301975,1380239,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,32,53,muslim
IRQ,Iraq,1990,83638,1506702,-1423064,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
IRQ,Iraq,1995,199460,1328725,-1129265,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
IRQ,Iraq,2000,210525,1164056,-953531,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
IRQ,Iraq,2005,132915,1446429,-1313514,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
IRQ,Iraq,2010,117389,2627057,-2509668,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
IRQ,Iraq,2015,359381,1743594,-1384213,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
IRQ,Iraq,2019,368062,2033522,-1665460,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,33,44,muslim
ISL,Iceland,1990,9584,17621,-8037,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISL,Iceland,1995,12738,21450,-8712,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISL,Iceland,2000,15892,26184,-10292,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISL,Iceland,2005,25492,28804,-3312,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISL,Iceland,2010,35091,33103,1988,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISL,Iceland,2015,39072,39053,19,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISL,Iceland,2019,52404,42186,10218,europe,europe_central_asia,high_income,oecd,TRUE,coastline,65,-18,christian
ISR,Israel,1990,1632704,281597,1351107,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ISR,Israel,1995,1792185,291849,1500336,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ISR,Israel,2000,1851309,304861,1546448,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ISR,Israel,2005,1889503,319756,1569747,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ISR,Israel,2010,1950615,336473,1614142,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ISR,Israel,2015,2011727,339067,1672660,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ISR,Israel,2019,1956346,369935,1586411,asia,middle_east_north_africa,high_income,oecd,TRUE,coastline,31.5,34.75,NA
ITA,Italy,1990,1428219,3351006,-1922787,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
ITA,Italy,1995,1774954,3207777,-1432823,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
ITA,Italy,2000,2121688,3067571,-945883,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
ITA,Italy,2005,3954790,2699529,1255261,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
ITA,Italy,2010,5787893,2563339,3224554,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
ITA,Italy,2015,5805328,2692064,3113264,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
ITA,Italy,2019,6273722,3077777,3195945,europe,europe_central_asia,high_income,oecd,TRUE,coastline,42.83333,12.83333,christian
JAM,Jamaica,1990,20475,589010,-568535,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JAM,Jamaica,1995,22713,719398,-696685,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JAM,Jamaica,2000,24952,858815,-833863,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JAM,Jamaica,2005,24314,906462,-882148,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JAM,Jamaica,2010,23677,989512,-965835,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JAM,Jamaica,2015,23167,1031086,-1007919,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JAM,Jamaica,2019,23468,1111021,-1087553,americas,america,upper_middle_income,g77,TRUE,coastline,18.16667,-77.25,christian
JOR,Jordan,1990,1146349,313997,832352,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JOR,Jordan,1995,1537097,339346,1197751,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JOR,Jordan,2000,1927845,368562,1559283,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JOR,Jordan,2005,2325414,434172,1891242,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JOR,Jordan,2010,2722983,597431,2125552,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JOR,Jordan,2015,3112026,705353,2406673,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JOR,Jordan,2019,3346703,784377,2562326,asia,middle_east_north_africa,upper_middle_income,g77,TRUE,coastline,31,36,muslim
JPN,Japan,1990,1075317,608921,466396,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
JPN,Japan,1995,1362371,657199,705172,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
JPN,Japan,2000,1686444,712768,973676,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
JPN,Japan,2005,2011555,722116,1289439,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
JPN,Japan,2010,2134151,760479,1373672,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
JPN,Japan,2015,2232189,780809,1451380,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
JPN,Japan,2019,2498891,838852,1660039,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,35.68536,139.75309,eastern_religions
KAZ,Kazakhstan,1990,3619200,2971639,647561,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KAZ,Kazakhstan,1995,3251968,3295163,-43195,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KAZ,Kazakhstan,2000,2874194,3554491,-680297,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KAZ,Kazakhstan,2005,3103027,3718750,-615723,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KAZ,Kazakhstan,2010,3334937,3803375,-468438,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KAZ,Kazakhstan,2015,3546060,3904820,-358760,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KAZ,Kazakhstan,2019,3705556,4005587,-300031,asia,europe_central_asia,upper_middle_income,others,TRUE,landlocked,48,68,muslim
KEN,Kenya,1990,298089,250340,47749,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KEN,Kenya,1995,618745,277660,341085,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KEN,Kenya,2000,707852,317453,390399,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KEN,Kenya,2005,773354,358521,414833,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KEN,Kenya,2010,954925,438479,516446,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KEN,Kenya,2015,1126886,484760,642126,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KEN,Kenya,2019,1044854,525437,519417,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,1,38,christian
KGZ,Kyrgyz Republic,1990,623083,522578,100505,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KGZ,Kyrgyz Republic,1995,518338,550026,-31688,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KGZ,Kyrgyz Republic,2000,389824,566319,-176495,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KGZ,Kyrgyz Republic,2005,309399,652862,-343463,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KGZ,Kyrgyz Republic,2010,232065,726917,-494852,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KGZ,Kyrgyz Republic,2015,204382,745416,-541034,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KGZ,Kyrgyz Republic,2019,200260,754969,-554709,asia,europe_central_asia,low_income,others,TRUE,landlocked,41.5,75,muslim
KHM,Cambodia,1990,38375,355430,-317055,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KHM,Cambodia,1995,92230,418216,-325986,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KHM,Cambodia,2000,146085,459625,-313540,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KHM,Cambodia,2005,114031,674465,-560434,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KHM,Cambodia,2010,81977,953169,-871192,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KHM,Cambodia,2015,73963,1042505,-968542,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KHM,Cambodia,2019,78649,1097884,-1019235,asia,east_asia_pacific,low_income,g77,TRUE,coastline,13,105,eastern_religions
KIR,Kiribati,1990,2162,4053,-1891,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KIR,Kiribati,1995,2223,4246,-2023,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KIR,Kiribati,2000,2283,3991,-1708,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KIR,Kiribati,2005,2487,4021,-1534,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KIR,Kiribati,2010,2868,3556,-688,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KIR,Kiribati,2015,2919,4122,-1203,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KIR,Kiribati,2019,3022,4370,-1348,asia,east_asia_pacific,lower_middle_income,others,TRUE,coastline,1.421,172.984,christian
KNA,St. Kitts and Nevis,1990,3210,20714,-17504,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KNA,St. Kitts and Nevis,1995,4248,25986,-21738,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KNA,St. Kitts and Nevis,2000,5871,31420,-25549,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KNA,St. Kitts and Nevis,2005,6682,33923,-27241,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KNA,St. Kitts and Nevis,2010,7245,35838,-28593,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KNA,St. Kitts and Nevis,2015,7443,116555,-109112,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KNA,St. Kitts and Nevis,2019,7587,124941,-117354,americas,america,high_income,g77,TRUE,coastline,17.33333,-62.75,christian
KOR,South Korea,1990,43247,1624729,-1581482,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KOR,South Korea,1995,123886,1785743,-1661857,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KOR,South Korea,2000,244224,1952161,-1707937,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KOR,South Korea,2005,486065,2039728,-1553663,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KOR,South Korea,2010,919987,2309955,-1389968,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KOR,South Korea,2015,1143087,2089862,-946775,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KOR,South Korea,2019,1163655,2176580,-1012925,asia,east_asia_pacific,high_income,oecd,TRUE,coastline,36.5,127.75,NA
KWT,Kuwait,1990,1074391,81611,992780,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
KWT,Kuwait,1995,921954,97039,824915,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
KWT,Kuwait,2000,1127640,113446,1014194,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
KWT,Kuwait,2005,1333327,126406,1206921,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
KWT,Kuwait,2010,1871537,170724,1700813,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
KWT,Kuwait,2015,2866136,188661,2677475,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
KWT,Kuwait,2019,3034845,205382,2829463,asia,middle_east_north_africa,high_income,g77,TRUE,coastline,29.36972,47.97833,muslim
LAO,Lao,1990,22866,483021,-460155,asia,east_asia_pacific,lower_middle_income,g77,TRUE,landlocked,18,105,eastern_religions
LAO,Lao,1995,23526,547793,-524267,asia,east_asia_pacific,lower_middle_income,g77,TRUE,landlocked,18,105,eastern_religions
